Year,AdminISO,AdminName,Population,Cases,Incidence
2005,NE,NEBRASKA,1761.497,0,0.000
2005,NH,NEW HAMPSHIRE,1298.492,1,0.080
2005,NJ,NEW JERSEY,8651.974,2,0.020
2005,NM,NEW MEXICO,1932.274,0,0.000
2005,NV,NEVADA,2432.143,0,0.000
2005,NY,NEW YORK,19132.610,8,0.040
2005,OH,OHIO,11463.320,3,0.030
2005,OK,OKLAHOMA,3548.597,0,0.000
2005,OR,OREGON,3613.202,2,0.060
2005,PA,PENNSYLVANIA,12449.990,0,0.000
2005,RI,RHODE ISLAND,1067.916,0,0.000
2005,SC,SOUTH CAROLINA,4270.150,0,0.000
2005,SD,SOUTH DAKOTA,775.493,0,0.000
2005,TN,TENNESSEE,5991.057,1,0.020
2005,TX,TEXAS,22778.123,2,0.010
2005,UT,UTAH,2457.719,0,0.000
2005,VA,VIRGINIA,7577.105,0,0.000
2005,VT,VERMONT,621.215,0,0.000
2005,WA,WASHINGTON,6257.305,2,0.030
2005,WI,WISCONSIN,5546.166,0,0.000
2005,WV,WEST VIRGINIA,1820.492,1,0.040
2005,WY,WYOMING,514.157,0,0.000
2006,AK,ALASKA,675.302,0,0.000
2006,AL,ALABAMA,4628.981,0,0.000
2006,AR,ARKANSAS,2821.761,0,0.000
2006,AZ,ARIZONA,6029.141,0,0.000
2006,CA,CALIFORNIA,36021.202,7,0.020
2006,CO,COLORADO,4720.423,1,0.020
2006,CT,CONNECTICUT,3517.460,0,0.000
2006,DC,DISTRICT OF COLUMBIA,570.681,0,0.000
2006,DE,DELAWARE,859.268,0,0.000
2006,FL,FLORIDA,18166.990,4,0.020
2006,GA,GEORGIA,9155.813,0,0.000
2006,HI,HAWAII,1309.731,0,0.000
2006,IA,IOWA,2982.644,0,0.000
2006,ID,IDAHO,1468.669,0,0.000
2006,IL,ILLINOIS,12643.955,0,0.000
2006,IN,INDIANA,6332.669,1,0.020
2006,KS,KANSAS,2762.931,1,0.040
2006,KY,KENTUCKY,4219.239,0,0.000
2006,LA,LOUISIANA,4302.665,0,0.000
2006,MA,MASSACHUSETTS,6410.084,19,0.300
2006,MD,MARYLAND,5627.367,2,0.040
2006,ME,MAINE,1323.619,0,0.000
2006,MI,MICHIGAN,10036.081,1,0.010
2006,MN,MINNESOTA,5163.555,1,0.020
2006,MO,MISSOURI,5842.704,1,0.020
2006,MS,MISSISSIPPI,2904.978,0,0.000
2006,MT,MONTANA,952.692,0,0.000
2006,NC,NORTH CAROLINA,8917.270,0,0.000
2006,ND,NORTH DAKOTA,649.422,0,0.000
2006,NE,NEBRASKA,1772.693,0,0.000
2006,NH,NEW HAMPSHIRE,1308.389,1,0.080
2006,NJ,NEW JERSEY,8661.679,1,0.010
2006,NM,NEW MEXICO,1962.137,0,0.000
2006,NV,NEVADA,2522.658,0,0.000
2006,NY,NEW YORK,19104.631,10,0.050
2006,OH,OHIO,11481.213,0,0.000
2006,OK,OKLAHOMA,3594.090,0,0.000
2006,OR,OREGON,3670.883,2,0.050
2006,PA,PENNSYLVANIA,12510.809,3,0.020
2006,RI,RHODE ISLAND,1063.096,0,0.000
2006,SC,SOUTH CAROLINA,4357.847,0,0.000
2006,SD,SOUTH DAKOTA,783.033,0,0.000
2006,TN,TENNESSEE,6088.766,0,0.000
2006,TX,TEXAS,23359.580,0,0.000
2006,UT,UTAH,2525.507,0,0.000
2006,VA,VIRGINIA,7673.725,0,0.000
2006,VT,VERMONT,622.892,0,0.000
2006,WA,WASHINGTON,6370.753,2,0.030
2006,WI,WISCONSIN,5577.655,0,0.000
2006,WV,WEST VIRGINIA,1827.912,0,0.000
2006,WY,WYOMING,522.667,0,0.000
2007,AK,ALASKA,680.300,0,0.000
2007,AL,ALABAMA,4672.840,0,0.000
2007,AR,ARKANSAS,2848.650,0,0.000
2007,AZ,ARIZONA,6167.681,0,0.000
2007,CA,CALIFORNIA,36250.311,4,0.010
2007,CO,COLORADO,4803.868,0,0.000
2007,CT,CONNECTICUT,3527.270,0,0.000
2007,DC,DISTRICT OF COLUMBIA,574.404,0,0.000
2007,DE,DELAWARE,871.749,0,0.000
2007,FL,FLORIDA,18367.842,6,0.030
2007,GA,GEORGIA,9349.988,0,0.000
2007,HI,HAWAII,1315.675,2,0.150
2007,IA,IOWA,2999.212,0,0.000
2007,ID,IDAHO,1505.105,0,0.000
2007,IL,ILLINOIS,12695.866,1,0.010
2007,IN,INDIANA,6379.599,0,0.000
2007,KS,KANSAS,2783.785,0,0.000
2007,KY,KENTUCKY,4256.672,0,0.000
2007,LA,LOUISIANA,4375.581,0,0.000
2007,MA,MASSACHUSETTS,6431.559,1,0.020
2007,MD,MARYLAND,5653.408,0,0.000
2007,ME,MAINE,1327.040,0,0.000
2007,MI,MICHIGAN,10001.284,3,0.030
2007,MN,MINNESOTA,5207.203,1,0.020
2007,MO,MISSOURI,5887.612,0,0.000
2007,MS,MISSISSIPPI,2928.350,0,0.000
2007,MT,MONTANA,964.706,0,0.000
2007,NC,NORTH CAROLINA,9118.037,3,0.030
2007,ND,NORTH DAKOTA,652.822,0,0.000
2007,NE,NEBRASKA,1783.440,0,0.000
2007,NH,NEW HAMPSHIRE,1312.540,0,0.000
2007,NJ,NEW JERSEY,8677.885,1,0.010
2007,NM,NEW MEXICO,1990.070,1,0.050
2007,NV,NEVADA,2601.072,0,0.000
2007,NY,NEW YORK,19132.335,8,0.040
2007,OH,OHIO,11500.468,0,0.000
2007,OK,OKLAHOMA,3634.349,0,0.000
2007,OR,OREGON,3722.417,1,0.030
2007,PA,PENNSYLVANIA,12563.937,3,0.020
2007,RI,RHODE ISLAND,1057.315,0,0.000
2007,SC,SOUTH CAROLINA,4444.110,0,0.000
2007,SD,SOUTH DAKOTA,791.623,0,0.000
2007,TN,TENNESSEE,6175.727,0,0.000
2007,TX,TEXAS,23831.983,7,0.030
2007,UT,UTAH,2597.746,0,0.000
2007,VA,VIRGINIA,7751.000,0,0.000
2007,VT,VERMONT,623.481,0,0.000
2007,WA,WASHINGTON,6461.587,3,0.050
2007,WI,WISCONSIN,5610.775,0,0.000
2007,WV,WEST VIRGINIA,1834.052,0,0.000
2007,WY,WYOMING,534.876,0,0.000
2008,AK,ALASKA,687.455,0,0.000
2008,AL,ALABAMA,4718.206,0,0.000
2008,AR,ARKANSAS,2874.554,2,0.070
2008,AZ,ARIZONA,6280.362,14,0.220
2008,CA,CALIFORNIA,36604.337,18,0.050
2008,CO,COLORADO,4889.730,0,0.000
2008,CT,CONNECTICUT,3545.579,0,0.000
2008,DC,DISTRICT OF COLUMBIA,580.236,1,0.170
2008,DE,DELAWARE,883.874,0,0.000
2008,FL,FLORIDA,18527.305,2,0.010
2008,GA,GEORGIA,9504.843,1,0.010
2008,HI,HAWAII,1332.213,4,0.300
2008,IA,IOWA,3016.734,0,0.000
2008,ID,IDAHO,1534.320,0,0.000
2008,IL,ILLINOIS,12747.038,32,0.250
2008,IN,INDIANA,6424.806,0,0.000
2008,KS,KANSAS,2808.076,0,0.000
2008,KY,KENTUCKY,4289.878,0,0.000
2008,LA,LOUISIANA,4435.586,1,0.020
2008,MA,MASSACHUSETTS,6468.967,2,0.030
2008,MD,MARYLAND,5684.965,0,0.000
2008,ME,MAINE,1330.509,0,0.000
2008,MI,MICHIGAN,9946.889,4,0.040
2008,MN,MINNESOTA,5247.018,0,0.000
2008,MO,MISSOURI,5923.916,1,0.020
2008,MS,MISSISSIPPI,2947.806,0,0.000
2008,MT,MONTANA,976.415,0,0.000
2008,NC,NORTH CAROLINA,9309.449,0,0.000
2008,ND,NORTH DAKOTA,657.569,0,0.000
2008,NE,NEBRASKA,1796.378,0,0.000
2008,NH,NEW HAMPSHIRE,1315.906,0,0.000
2008,NJ,NEW JERSEY,8711.090,1,0.010
2008,NM,NEW MEXICO,2010.662,1,0.050
2008,NV,NEVADA,2653.630,0,0.000
2008,NY,NEW YORK,19212.436,31,0.160
2008,OH,OHIO,11515.391,0,0.000
2008,OK,OKLAHOMA,3668.976,0,0.000
2008,OR,OREGON,3768.748,1,0.030
2008,PA,PENNSYLVANIA,12612.285,1,0.010
2008,RI,RHODE ISLAND,1055.003,0,0.000
2008,SC,SOUTH CAROLINA,4528.996,0,0.000
2008,SD,SOUTH DAKOTA,799.124,0,0.000
2008,TN,TENNESSEE,6247.411,0,0.000
2008,TX,TEXAS,24309.039,0,0.000
2008,UT,UTAH,2663.029,0,0.000
2008,VA,VIRGINIA,7833.496,0,0.000
2008,VT,VERMONT,624.151,0,0.010
2008,WA,WASHINGTON,6562.231,19,0.290
2008,WI,WISCONSIN,5640.996,0,0.000
2008,WV,WEST VIRGINIA,1840.310,2,0.110
2008,WY,WYOMING,546.043,0,0.000
2009,AK,ALASKA,698.895,0,0.000
2009,AL,ALABAMA,4757.938,0,0.000
2009,AR,ARKANSAS,2896.843,0,0.000
2009,AZ,ARIZONA,6343.154,0,0.000
2009,CA,CALIFORNIA,36961.229,7,0.020
2009,CO,COLORADO,4972.195,0,0.000
2009,CT,CONNECTICUT,3561.807,0,0.000
2009,DC,DISTRICT OF COLUMBIA,592.228,2,0.340
2009,DE,DELAWARE,891.730,0,0.000
2009,FL,FLORIDA,18652.644,6,0.030
2009,GA,GEORGIA,9620.846,1,0.010
2009,HI,HAWAII,1346.717,0,0.000
2009,IA,IOWA,3032.870,1,0.030
2009,ID,IDAHO,1554.439,0,0.000
2009,IL,ILLINOIS,12796.778,0,0.000
2009,IN,INDIANA,6459.325,0,0.000
2009,KS,KANSAS,2832.704,0,0.000
2009,KY,KENTUCKY,4317.074,0,0.000
2009,LA,LOUISIANA,4491.648,0,0.000
2009,MA,MASSACHUSETTS,6517.613,2,0.030
2009,MD,MARYLAND,5730.388,4,0.070
2009,ME,MAINE,1329.590,0,0.000
2009,MI,MICHIGAN,9901.591,0,0.000
2009,MN,MINNESOTA,5281.203,1,0.020
2009,MO,MISSOURI,5961.088,6,0.100
2009,MS,MISSISSIPPI,2958.774,0,0.000
2009,MT,MONTANA,983.982,0,0.000
2009,NC,NORTH CAROLINA,9449.566,0,0.000
2009,ND,NORTH DAKOTA,664.968,0,0.000
2009,NE,NEBRASKA,1812.683,0,0.000
2009,NH,NEW HAMPSHIRE,1316.102,0,0.000
2009,NJ,NEW JERSEY,8755.602,2,0.020
2009,NM,NEW MEXICO,2036.802,0,0.000
2009,NV,NEVADA,2684.665,0,0.000
2009,NY,NEW YORK,19307.066,17,0.090
2009,OH,OHIO,11528.896,1,0.010
2009,OK,OKLAHOMA,3717.572,0,0.000
2009,OR,OREGON,3808.600,0,0.000
2009,PA,PENNSYLVANIA,12666.858,14,0.110
2009,RI,RHODE ISLAND,1053.646,0,0.000
2009,SC,SOUTH CAROLINA,4589.872,0,0.000
2009,SD,SOUTH DAKOTA,807.067,0,0.000
2009,TN,TENNESSEE,6306.019,1,0.020
2009,TX,TEXAS,24801.761,0,0.000
2009,UT,UTAH,2723.421,0,0.000
2009,VA,VIRGINIA,7925.937,0,0.000
2009,VT,VERMONT,624.817,0,0.010
2009,WA,WASHINGTON,6667.426,1,0.010
2009,WI,WISCONSIN,5669.264,3,0.050
2009,WV,WEST VIRGINIA,1847.775,0,0.000
2009,WY,WYOMING,559.851,0,0.000
2010,AK,ALASKA,713.982,0,0.000
2010,AL,ALABAMA,4785.514,0,0.000
2010,AR,ARKANSAS,2921.998,0,0.000
2010,AZ,ARIZONA,6407.342,1,0.020
2010,CA,CALIFORNIA,37319.550,26,0.070
2010,CO,COLORADO,5047.539,0,0.000
2010,CT,CONNECTICUT,3579.173,1,0.030
2010,DC,DISTRICT OF COLUMBIA,605.282,0,0.000
2010,DE,DELAWARE,899.647,0,0.000
2010,FL,FLORIDA,18846.143,2,0.010
2010,GA,GEORGIA,9712.209,1,0.010
2010,HI,HAWAII,1364.004,4,0.290
2010,IA,IOWA,3050.819,0,0.000
2010,ID,IDAHO,1570.819,0,0.000
2010,IL,ILLINOIS,12840.545,0,0.000
2010,IN,INDIANA,6490.555,0,0.000
2010,KS,KANSAS,2858.266,0,0.000
2010,KY,KENTUCKY,4348.464,1,0.020
2010,LA,LOUISIANA,4544.635,0,0.000
2010,MA,MASSACHUSETTS,6566.440,3,0.050
2010,MD,MARYLAND,5788.784,0,0.000
2010,ME,MAINE,1327.651,0,0.000
2010,MI,MICHIGAN,9877.597,0,0.000
2010,MN,MINNESOTA,5310.934,3,0.060
2010,MO,MISSOURI,5996.089,3,0.050
2010,MS,MISSISSIPPI,2970.615,0,0.000
2010,MT,MONTANA,990.730,0,0.000
2010,NC,NORTH CAROLINA,9574.586,0,0.000
2010,ND,NORTH DAKOTA,674.752,0,0.000
2010,NE,NEBRASKA,1829.591,0,0.000
2010,NH,NEW HAMPSHIRE,1316.807,0,0.000
2010,NJ,NEW JERSEY,8799.451,0,0.000
2010,NM,NEW MEXICO,2064.614,0,0.000
2010,NV,NEVADA,2702.483,1,0.040
2010,NY,NEW YORK,19399.956,8,0.040
2010,OH,OHIO,11539.449,2,0.020
2010,OK,OKLAHOMA,3760.014,0,0.000
2010,OR,OREGON,3837.614,0,0.000
2010,PA,PENNSYLVANIA,12711.406,3,0.020
2010,RI,RHODE ISLAND,1053.994,0,0.000
2010,SC,SOUTH CAROLINA,4635.846,0,0.000
2010,SD,SOUTH DAKOTA,816.193,0,0.000
2010,TN,TENNESSEE,6355.518,0,0.000
2010,TX,TEXAS,25241.897,0,0.000
2010,UT,UTAH,2775.413,0,0.000
2010,VA,VIRGINIA,8024.004,0,0.000
2010,VT,VERMONT,625.886,0,0.040
2010,WA,WASHINGTON,6743.009,1,0.010
2010,WI,WISCONSIN,5690.538,0,0.000
2010,WV,WEST VIRGINIA,1854.265,0,0.000
2010,WY,WYOMING,564.531,1,0.180
2011,AK,ALASKA,722.349,0,0.000
2011,AL,ALABAMA,4799.642,0,0.000
2011,AR,ARKANSAS,2941.038,0,0.000
2011,AZ,ARIZONA,6473.416,2,0.030
2011,CA,CALIFORNIA,37636.311,30,0.080
2011,CO,COLORADO,5121.900,0,0.000
2011,CT,CONNECTICUT,3588.632,1,0.030
2011,DC,DISTRICT OF COLUMBIA,620.290,,
2011,DE,DELAWARE,907.590,1,0.110
2011,FL,FLORIDA,19055.607,8,0.040
2011,GA,GEORGIA,9803.630,0,0.000
2011,HI,HAWAII,1379.562,0,0.000
2011,IA,IOWA,3066.772,1,0.030
2011,ID,IDAHO,1584.272,0,0.000
2011,IL,ILLINOIS,12867.783,3,0.020
2011,IN,INDIANA,6517.250,14,0.210
2011,KS,KANSAS,2869.677,6,0.210
2011,KY,KENTUCKY,4370.817,1,0.020
2011,LA,LOUISIANA,4576.244,0,0.000
2011,MA,MASSACHUSETTS,6614.218,24,0.360
2011,MD,MARYLAND,5840.241,2,0.030
2011,ME,MAINE,1328.473,0,0.000
2011,MI,MICHIGAN,9883.053,2,0.020
2011,MN,MINNESOTA,5346.620,26,0.490
2011,MO,MISSOURI,6011.182,0,0.000
2011,MS,MISSISSIPPI,2979.147,0,0.000
2011,MT,MONTANA,997.518,0,0.000
2011,NC,NORTH CAROLINA,9658.913,2,0.020
2011,ND,NORTH DAKOTA,685.526,1,0.150
2011,NE,NEBRASKA,1840.914,0,0.000
2011,NH,NEW HAMPSHIRE,1320.444,1,0.080
2011,NJ,NEW JERSEY,8828.552,4,0.050
2011,NM,NEW MEXICO,2080.707,4,0.190
2011,NV,NEVADA,2713.114,1,0.040
2011,NY,NEW YORK,19499.921,31,0.160
2011,OH,OHIO,11545.735,0,0.000
2011,OK,OKLAHOMA,3788.824,0,0.000
2011,OR,OREGON,3872.672,3,0.080
2011,PA,PENNSYLVANIA,12747.052,13,0.100
2011,RI,RHODE ISLAND,1053.829,1,0.100
2011,SC,SOUTH CAROLINA,4672.655,0,0.000
2011,SD,SOUTH DAKOTA,823.740,0,0.000
2011,TN,TENNESSEE,6400.298,3,0.050
2011,TX,TEXAS,25645.504,5,0.020
2011,UT,UTAH,2814.797,13,0.460
2011,VA,VIRGINIA,8102.437,13,0.160
2011,VT,VERMONT,627.197,1,0.090
2011,WA,WASHINGTON,6827.479,4,0.060
2011,WI,WISCONSIN,5705.840,0,0.000
2011,WV,WEST VIRGINIA,1856.606,1,0.040
2011,WY,WYOMING,567.491,0,0.000
2012,AK,ALASKA,730.810,0,0.000
2012,AL,ALABAMA,4816.632,0,0.000
2012,AR,ARKANSAS,2952.876,4,0.140
2012,AZ,ARIZONA,6556.344,2,0.030
2012,CA,CALIFORNIA,37944.551,8,0.020
2012,CO,COLORADO,5193.660,0,0.000
2012,CT,CONNECTICUT,3595.211,1,0.030
2012,DC,DISTRICT OF COLUMBIA,635.737,1,0.160
2012,DE,DELAWARE,915.518,1,0.110
2012,FL,FLORIDA,19302.016,0,0.000
2012,GA,GEORGIA,9903.580,2,0.020
2012,HI,HAWAII,1395.199,0,0.000
2012,IA,IOWA,3076.844,0,0.000
2012,ID,IDAHO,1595.910,0,0.000
2012,IL,ILLINOIS,12883.029,0,0.000
2012,IN,INDIANA,6538.989,15,0.230
2012,KS,KANSAS,2886.024,6,0.210
2012,KY,KENTUCKY,4387.865,0,0.000
2012,LA,LOUISIANA,4602.067,0,0.000
2012,MA,MASSACHUSETTS,6664.269,0,0.000
2012,MD,MARYLAND,5888.375,0,0.000
2012,ME,MAINE,1328.094,0,0.000
2012,MI,MICHIGAN,9898.289,1,0.010
2012,MN,MINNESOTA,5377.500,0,0.000
2012,MO,MISSOURI,6026.027,0,0.000
2012,MS,MISSISSIPPI,2984.599,0,0.000
2012,MT,MONTANA,1004.168,0,0.000
2012,NC,NORTH CAROLINA,9751.810,0,0.000
2012,ND,NORTH DAKOTA,702.227,0,0.000
2012,NE,NEBRASKA,1853.691,0,0.000
2012,NH,NEW HAMPSHIRE,1324.677,0,0.000
2012,NJ,NEW JERSEY,8845.671,2,0.020
2012,NM,NEW MEXICO,2087.715,2,0.100
2012,NV,NEVADA,2744.670,0,0.000
2012,NY,NEW YORK,19574.362,6,0.030
2012,OH,OHIO,11550.971,1,0.010
2012,OK,OKLAHOMA,3819.320,0,0.000
2012,OR,OREGON,3900.102,1,0.030
2012,PA,PENNSYLVANIA,12769.123,3,0.020
2012,RI,RHODE ISLAND,1054.893,0,0.000
2012,SC,SOUTH CAROLINA,4719.027,0,0.000
2012,SD,SOUTH DAKOTA,833.859,0,0.000
2012,TN,TENNESSEE,6455.752,0,0.000
2012,TX,TEXAS,26084.120,0,0.000
2012,UT,UTAH,2854.146,1,0.040
2012,VA,VIRGINIA,8187.456,0,0.000
2012,VT,VERMONT,626.361,0,0.000
2012,WA,WASHINGTON,6898.599,0,0.000
2012,WI,WISCONSIN,5720.825,0,0.000
2012,WV,WEST VIRGINIA,1857.446,0,0.000
2012,WY,WYOMING,576.656,0,0.000
